Date,Item,Quantity,Price,Location,Category,Location Weight,Abnormal Score,Is Abnormal,Total Daily Spending
2025-12-29,Rice Ball,1,30,冠桃園門市,Food,3.38,28.87,No,190
2025-12-29,Sake,1,30,豐學門市,Wine,6.25,28.87,No,190
2025-12-30,Toiletries,3,255,冠桃園門市,Other,3.38,44.72000000000001,No,830
2025-12-30,Juice,1,400,中高站門市,Beverages,0.0,44.72000000000001,No,830
2025-12-30,Bento,1,85,中高站門市,Food,0.0,44.72000000000001,No,830
2025-12-30,Green Tea,3,90,北投門市,Beverages,4.0,44.72000000000001,No,830
2025-12-31,Black Tea,1,35,豐學門市,Beverages,6.25,36.39000000000001,No,835
2025-12-31,Whiskey,1,680,榮耀門市,Wine,5.0,36.39000000000001,No,835
2025-12-31,Sake,2,60,榮耀門市,Wine,5.0,36.39000000000001,No,835
2025-12-31,Green Tea,2,60,豐學門市,Beverages,6.25,36.39000000000001,No,835
